journey_id,customer_id,first_touch_timestamp,last_touch_timestamp,first_channel,last_channel,first_campaign,last_campaign,touchpoint_count,unique_channels,converted,conversion_events,conversion_value,journey_duration_hours,conversion_timestamp,days_to_conversion,journey_path
JOURNEY-03153,CUST-03153,2025-01-16 16:57:00,2025-01-17 13:58:00,Email,Direct,Promotional Email,Direct Visit,2,2,0,0,0.0,21.02,,,Email > Direct
JOURNEY-03154,CUST-03154,2025-05-19 07:36:00,2025-05-19 20:23:00,Paid Social,Email,Instagram Ads,Newsletter,2,2,0,0,0.0,12.78,,,Paid Social > Email
JOURNEY-03155,CUST-03155,2025-05-19 22:08:00,2025-05-26 00:00:00,Paid Social,Organic Search,Facebook Ads,Product Pages,4,4,1,1,143.77,145.87,2025-05-26 00:00:00,6.08,Paid Social > Paid Search > Email > Organic Search
JOURNEY-03156,CUST-03156,2025-04-14 09:45:00,2025-04-15 16:23:00,Paid Social,Referral,Facebook Ads,Customer Referral,3,3,1,1,61.34,30.63,2025-04-15 16:23:00,1.28,Paid Social > Organic Social > Referral
JOURNEY-03157,CUST-03157,2025-06-02 00:01:00,2025-06-09 00:27:00,Organic Search,Paid Search,Product Pages,Brand Search,3,3,0,0,0.0,168.43,,,Organic Search > Display > Paid Search
JOURNEY-03158,CUST-03158,2025-01-01 02:55:00,2025-01-04 21:15:00,Display,Email,Retargeting,Promotional Email,3,3,1,1,137.8,90.33,2025-01-04 21:15:00,3.76,Display > Direct > Email
JOURNEY-03159,CUST-03159,2025-06-09 11:33:00,2025-06-12 11:02:00,Email,Organic Social,Promotional Email,Instagram Organic,3,3,0,0,0.0,71.48,,,Email > Organic Search > Organic Social
JOURNEY-03160,CUST-03160,2025-01-16 07:07:00,2025-01-16 07:07:00,Display,Display,Prospecting,Prospecting,1,1,0,0,0.0,0.0,,,Display
JOURNEY-03161,CUST-03161,2025-02-19 00:24:00,2025-02-23 20:33:00,Organic Search,Paid Social,SEO Blog,LinkedIn Ads,3,3,0,0,0.0,116.15,,,Organic Search > Email > Paid Social
JOURNEY-03162,CUST-03162,2025-01-15 07:17:00,2025-01-20 08:49:00,Organic Search,Direct,Product Pages,Direct Visit,3,3,0,0,0.0,121.53,,,Organic Search > Email > Direct
JOURNEY-03163,CUST-03163,2025-03-06 02:43:00,2025-03-11 01:32:00,Organic Social,Referral,TikTok Organic,Customer Referral,3,3,0,0,0.0,118.82,,,Organic Social > Paid Search > Referral
JOURNEY-03164,CUST-03164,2025-02-23 17:31:00,2025-02-27 22:35:00,Organic Search,Display,SEO Blog,Banner Campaign,3,3,1,1,116.27,101.07,2025-02-27 22:35:00,4.21,Organic Search > Paid Search > Display
JOURNEY-03165,CUST-03165,2025-01-26 01:59:00,2025-01-28 10:56:00,Email,Organic Search,Welcome Series,Product Pages,2,2,1,1,164.35,56.95,2025-01-28 10:56:00,2.37,Email > Organic Search
JOURNEY-03166,CUST-03166,2025-01-27 17:37:00,2025-01-27 17:37:00,Organic Social,Organic Social,LinkedIn Organic,LinkedIn Organic,1,1,0,0,0.0,0.0,,,Organic Social
JOURNEY-03167,CUST-03167,2025-04-01 14:57:00,2025-04-09 05:15:00,Paid Social,Display,Facebook Ads,Retargeting,4,4,0,0,0.0,182.3,,,Paid Social > Organic Social > Direct > Display
JOURNEY-03168,CUST-03168,2025-04-27 17:37:00,2025-05-05 15:36:00,Organic Search,Display,Educational Content,Retargeting,5,4,0,0,0.0,189.98,,,Organic Search > Paid Search > Direct > Paid Search > Display
JOURNEY-03169,CUST-03169,2025-03-04 19:22:00,2025-03-14 10:24:00,Display,Organic Social,Retargeting,TikTok Organic,5,5,1,1,123.1,231.03,2025-03-14 10:24:00,9.63,Display > Organic Search > Referral > Direct > Organic Social
JOURNEY-03170,CUST-03170,2025-03-20 00:13:00,2025-03-24 00:17:00,Direct,Email,Direct Visit,Newsletter,4,3,1,1,176.81,96.07,2025-03-24 00:17:00,4.0,Direct > Email > Organic Search > Email
JOURNEY-03171,CUST-03171,2025-04-22 20:29:00,2025-04-29 08:42:00,Referral,Direct,Affiliate,Direct Visit,5,5,0,0,0.0,156.22,,,Referral > Paid Social > Paid Search > Organic Search > Direct
JOURNEY-03172,CUST-03172,2025-03-15 08:10:00,2025-03-15 08:10:00,Email,Email,Welcome Series,Welcome Series,1,1,0,0,0.0,0.0,,,Email
JOURNEY-03173,CUST-03173,2025-04-05 22:17:00,2025-04-12 18:14:00,Direct,Paid Social,Direct Visit,Facebook Ads,3,3,0,0,0.0,163.95,,,Direct > Paid Search > Paid Social
JOURNEY-03174,CUST-03174,2025-05-06 20:53:00,2025-05-14 05:43:00,Organic Social,Referral,LinkedIn Organic,Customer Referral,5,3,1,1,128.68,176.83,2025-05-14 05:43:00,7.37,Organic Social > Paid Social > Organic Social > Organic Social > Referral
JOURNEY-03175,CUST-03175,2025-05-04 00:11:00,2025-05-06 02:18:00,Direct,Organic Search,Direct Visit,SEO Blog,4,4,0,0,0.0,50.12,,,Direct > Paid Social > Email > Organic Search
JOURNEY-03176,CUST-03176,2025-05-10 00:23:00,2025-05-13 07:18:00,Paid Search,Referral,Competitor Search,Customer Referral,3,3,0,0,0.0,78.92,,,Paid Search > Display > Referral
JOURNEY-03177,CUST-03177,2025-01-18 14:11:00,2025-01-22 16:35:00,Paid Social,Paid Social,Instagram Ads,Facebook Ads,3,2,1,1,159.99,98.4,2025-01-22 16:35:00,4.1,Paid Social > Display > Paid Social
JOURNEY-03178,CUST-03178,2025-04-25 09:58:00,2025-04-30 19:06:00,Email,Email,Promotional Email,Newsletter,3,2,0,0,0.0,129.13,,,Email > Paid Search > Email
JOURNEY-03179,CUST-03179,2025-04-09 18:43:00,2025-04-14 01:49:00,Organic Search,Display,Product Pages,Prospecting,4,4,0,0,0.0,103.1,,,Organic Search > Referral > Paid Search > Display
JOURNEY-03180,CUST-03180,2025-05-17 16:37:00,2025-05-28 13:53:00,Paid Social,Referral,Facebook Ads,Customer Referral,6,5,0,0,0.0,261.27,,,Paid Social > Direct > Display > Referral > Email > Referral
JOURNEY-03181,CUST-03181,2025-03-26 08:51:00,2025-03-31 19:31:00,Paid Social,Organic Social,Facebook Ads,LinkedIn Organic,3,3,0,0,0.0,130.67,,,Paid Social > Direct > Organic Social
JOURNEY-03182,CUST-03182,2025-02-05 14:10:00,2025-02-09 10:46:00,Organic Search,Email,SEO Blog,Promotional Email,2,2,0,0,0.0,92.6,,,Organic Search > Email
JOURNEY-03183,CUST-03183,2025-05-01 03:01:00,2025-05-13 09:36:00,Direct,Email,Direct Visit,Promotional Email,7,6,1,1,161.51,294.58,2025-05-13 09:36:00,12.27,Direct > Paid Search > Organic Social > Organic Search > Paid Social > Paid Social > Email
JOURNEY-03184,CUST-03184,2025-03-02 17:55:00,2025-03-03 17:52:00,Paid Social,Referral,Instagram Ads,Partner Website,2,2,0,0,0.0,23.95,,,Paid Social > Referral
JOURNEY-03185,CUST-03185,2025-06-13 09:21:00,2025-06-24 11:30:00,Organic Search,Organic Search,SEO Blog,SEO Blog,7,4,1,1,93.32,266.15,2025-06-24 11:30:00,11.09,Organic Search > Paid Social > Organic Social > Organic Search > Email > Organic Social > Organic Search
JOURNEY-03186,CUST-03186,2025-06-13 09:41:00,2025-06-21 10:06:00,Paid Search,Organic Social,Product Search,TikTok Organic,5,3,0,0,0.0,192.42,,,Paid Search > Email > Paid Search > Email > Organic Social
JOURNEY-03187,CUST-03187,2025-04-13 06:14:00,2025-04-13 17:55:00,Paid Social,Referral,Instagram Ads,Customer Referral,2,2,0,0,0.0,11.68,,,Paid Social > Referral
JOURNEY-03188,CUST-03188,2025-04-05 15:50:00,2025-04-13 18:46:00,Email,Paid Search,Welcome Series,Product Search,4,4,0,0,0.0,194.93,,,Email > Direct > Paid Social > Paid Search
JOURNEY-03189,CUST-03189,2025-02-28 15:57:00,2025-03-07 11:33:00,Organic Search,Organic Search,SEO Blog,Product Pages,5,3,1,1,169.67,163.6,2025-03-07 11:33:00,6.82,Organic Search > Paid Search > Organic Search > Email > Organic Search
JOURNEY-03190,CUST-03190,2025-06-09 20:43:00,2025-06-20 15:48:00,Paid Search,Paid Search,Brand Search,Competitor Search,5,3,0,0,0.0,259.08,,,Paid Search > Email > Organic Search > Paid Search > Paid Search
JOURNEY-03191,CUST-03191,2025-03-17 12:29:00,2025-03-19 01:06:00,Paid Social,Email,LinkedIn Ads,Welcome Series,2,2,1,1,278.34,36.62,2025-03-19 01:06:00,1.53,Paid Social > Email
JOURNEY-03192,CUST-03192,2025-01-07 19:12:00,2025-01-10 12:30:00,Paid Search,Direct,Product Search,Direct Visit,2,2,1,1,54.83,65.3,2025-01-10 12:30:00,2.72,Paid Search > Direct
JOURNEY-03193,CUST-03193,2025-03-08 17:31:00,2025-03-12 03:16:00,Email,Referral,Welcome Series,Customer Referral,2,2,0,0,0.0,81.75,,,Email > Referral
JOURNEY-03194,CUST-03194,2025-06-08 22:43:00,2025-06-13 04:17:00,Display,Organic Social,Prospecting,LinkedIn Organic,6,4,1,1,108.72,101.57,2025-06-13 04:17:00,4.23,Display > Paid Social > Paid Search > Paid Social > Paid Search > Organic Social
JOURNEY-03195,CUST-03195,2025-06-27 02:44:00,2025-06-29 23:55:00,Email,Referral,Welcome Series,Customer Referral,2,2,1,1,180.65,69.18,2025-06-29 23:55:00,2.88,Email > Referral
JOURNEY-03196,CUST-03196,2025-01-31 19:57:00,2025-02-03 17:46:00,Direct,Organic Social,Direct Visit,LinkedIn Organic,2,2,0,0,0.0,69.82,,,Direct > Organic Social
JOURNEY-03197,CUST-03197,2025-04-14 23:43:00,2025-04-15 17:04:00,Display,Paid Social,Prospecting,LinkedIn Ads,2,2,0,0,0.0,17.35,,,Display > Paid Social
JOURNEY-03198,CUST-03198,2025-04-15 17:10:00,2025-04-21 06:50:00,Display,Email,Banner Campaign,Newsletter,4,3,1,1,92.02,133.67,2025-04-21 06:50:00,5.57,Display > Display > Organic Search > Email
JOURNEY-03199,CUST-03199,2025-05-26 10:52:00,2025-05-31 21:46:00,Organic Search,Email,SEO Blog,Promotional Email,4,2,0,0,0.0,130.9,,,Organic Search > Email > Organic Search > Email
JOURNEY-03200,CUST-03200,2025-05-23 05:19:00,2025-05-23 09:23:00,Organic Search,Display,Product Pages,Banner Campaign,2,2,0,0,0.0,4.07,,,Organic Search > Display
JOURNEY-03201,CUST-03201,2025-06-18 19:53:00,2025-06-25 03:36:00,Email,Display,Promotional Email,Prospecting,3,3,0,0,0.0,151.72,,,Email > Direct > Display
JOURNEY-03202,CUST-03202,2025-04-09 01:06:00,2025-04-14 21:57:00,Organic Search,Paid Social,Product Pages,Facebook Ads,3,3,0,0,0.0,140.85,,,Organic Search > Direct > Paid Social
JOURNEY-03203,CUST-03203,2025-03-18 03:02:00,2025-03-18 03:02:00,Direct,Direct,Direct Visit,Direct Visit,1,1,0,0,0.0,0.0,,,Direct
JOURNEY-03204,CUST-03204,2025-05-12 13:15:00,2025-05-17 06:42:00,Paid Search,Email,Competitor Search,Newsletter,4,4,1,1,141.94,113.45,2025-05-17 06:42:00,4.73,Paid Search > Organic Search > Paid Social > Email
JOURNEY-03205,CUST-03205,2025-01-27 23:57:00,2025-01-30 00:28:00,Paid Social,Organic Search,Facebook Ads,Product Pages,2,2,0,0,0.0,48.52,,,Paid Social > Organic Search
JOURNEY-03206,CUST-03206,2025-04-26 03:04:00,2025-05-04 12:51:00,Organic Search,Organic Search,Educational Content,Educational Content,4,3,0,0,0.0,201.78,,,Organic Search > Referral > Organic Social > Organic Search
JOURNEY-03207,CUST-03207,2025-02-25 03:34:00,2025-03-01 06:43:00,Organic Search,Referral,Product Pages,Customer Referral,3,3,1,1,125.59,99.15,2025-03-01 06:43:00,4.13,Organic Search > Organic Social > Referral
JOURNEY-03208,CUST-03208,2025-04-05 17:51:00,2025-04-09 16:15:00,Organic Search,Organic Search,Educational Content,Product Pages,3,2,0,0,0.0,94.4,,,Organic Search > Paid Social > Organic Search
JOURNEY-03209,CUST-03209,2025-02-15 15:30:00,2025-02-20 21:41:00,Email,Paid Social,Welcome Series,Facebook Ads,3,3,1,1,19.7,126.18,2025-02-20 21:41:00,5.26,Email > Direct > Paid Social
JOURNEY-03210,CUST-03210,2025-01-15 11:52:00,2025-01-21 16:46:00,Paid Search,Paid Social,Competitor Search,LinkedIn Ads,5,3,1,1,261.19,148.9,2025-01-21 16:46:00,6.2,Paid Search > Paid Search > Display > Paid Search > Paid Social
JOURNEY-03211,CUST-03211,2025-01-06 21:38:00,2025-01-11 08:26:00,Email,Referral,Promotional Email,Partner Website,6,5,0,0,0.0,106.8,,,Email > Organic Search > Paid Search > Referral > Paid Social > Referral
JOURNEY-03212,CUST-03212,2025-04-18 05:15:00,2025-04-29 08:43:00,Paid Social,Organic Search,LinkedIn Ads,Educational Content,7,6,1,1,212.63,267.47,2025-04-29 08:43:00,11.14,Paid Social > Direct > Organic Social > Organic Search > Display > Paid Search > Organic Search
JOURNEY-03213,CUST-03213,2025-04-06 05:17:00,2025-04-06 05:17:00,Organic Search,Organic Search,SEO Blog,SEO Blog,1,1,0,0,0.0,0.0,,,Organic Search
JOURNEY-03214,CUST-03214,2025-04-30 17:25:00,2025-05-02 12:57:00,Organic Search,Referral,Product Pages,Partner Website,4,4,0,0,0.0,43.53,,,Organic Search > Paid Search > Direct > Referral
JOURNEY-03215,CUST-03215,2025-03-27 16:08:00,2025-04-02 06:12:00,Paid Social,Email,LinkedIn Ads,Newsletter,4,2,0,0,0.0,134.07,,,Paid Social > Email > Paid Social > Email
JOURNEY-03216,CUST-03216,2025-03-19 14:58:00,2025-03-24 23:29:00,Paid Social,Paid Search,LinkedIn Ads,Brand Search,3,3,0,0,0.0,128.52,,,Paid Social > Display > Paid Search
JOURNEY-03217,CUST-03217,2025-02-11 23:41:00,2025-02-18 13:15:00,Organic Search,Paid Social,Educational Content,LinkedIn Ads,3,3,0,0,0.0,157.57,,,Organic Search > Paid Search > Paid Social
JOURNEY-03218,CUST-03218,2025-06-25 20:17:00,2025-07-07 09:09:00,Direct,Organic Social,Direct Visit,TikTok Organic,6,5,1,1,140.34,276.87,2025-07-07 09:09:00,11.54,Direct > Display > Direct > Paid Search > Paid Social > Organic Social
JOURNEY-03219,CUST-03219,2025-01-06 20:21:00,2025-01-12 13:17:00,Email,Email,Welcome Series,Promotional Email,3,2,0,0,0.0,136.93,,,Email > Paid Social > Email
JOURNEY-03220,CUST-03220,2025-03-29 22:13:00,2025-04-03 02:54:00,Paid Social,Display,Facebook Ads,Prospecting,4,4,0,0,0.0,100.68,,,Paid Social > Email > Organic Search > Display
JOURNEY-03221,CUST-03221,2025-01-01 19:58:00,2025-01-03 05:41:00,Paid Social,Organic Search,LinkedIn Ads,Educational Content,3,3,0,0,0.0,33.72,,,Paid Social > Email > Organic Search
JOURNEY-03222,CUST-03222,2025-03-02 00:49:00,2025-03-08 22:31:00,Organic Social,Organic Search,LinkedIn Organic,SEO Blog,4,3,0,0,0.0,165.7,,,Organic Social > Organic Search > Email > Organic Search
JOURNEY-03223,CUST-03223,2025-04-17 01:02:00,2025-04-22 07:57:00,Organic Search,Paid Social,Educational Content,Instagram Ads,4,4,0,0,0.0,126.92,,,Organic Search > Organic Social > Display > Paid Social
JOURNEY-03224,CUST-03224,2025-03-13 03:48:00,2025-03-16 13:29:00,Paid Social,Organic Search,LinkedIn Ads,Product Pages,3,3,1,1,50.04,81.68,2025-03-16 13:29:00,3.4,Paid Social > Email > Organic Search
JOURNEY-03225,CUST-03225,2025-05-24 00:25:00,2025-05-30 14:51:00,Paid Social,Paid Social,Facebook Ads,Facebook Ads,4,3,0,0,0.0,158.43,,,Paid Social > Email > Display > Paid Social
JOURNEY-03226,CUST-03226,2025-02-20 00:07:00,2025-03-04 05:54:00,Organic Search,Organic Search,Product Pages,Product Pages,7,6,0,0,0.0,293.78,,,Organic Search > Display > Paid Search > Email > Referral > Paid Social > Organic Search
JOURNEY-03227,CUST-03227,2025-03-30 22:10:00,2025-04-04 22:52:00,Direct,Display,Direct Visit,Retargeting,3,3,0,0,0.0,120.7,,,Direct > Organic Search > Display
JOURNEY-03228,CUST-03228,2025-05-05 19:03:00,2025-05-09 07:43:00,Paid Search,Direct,Product Search,Direct Visit,3,2,0,0,0.0,84.67,,,Paid Search > Paid Search > Direct
JOURNEY-03229,CUST-03229,2025-03-27 19:45:00,2025-04-03 10:17:00,Organic Search,Paid Social,Product Pages,LinkedIn Ads,4,4,1,1,228.87,158.53,2025-04-03 10:17:00,6.61,Organic Search > Organic Social > Paid Search > Paid Social
JOURNEY-03230,CUST-03230,2025-06-28 00:06:00,2025-07-05 20:24:00,Email,Organic Search,Promotional Email,Educational Content,5,4,0,0,0.0,188.3,,,Email > Email > Paid Search > Organic Social > Organic Search
JOURNEY-03231,CUST-03231,2025-05-26 05:27:00,2025-05-31 06:55:00,Organic Search,Organic Search,SEO Blog,SEO Blog,3,2,0,0,0.0,121.47,,,Organic Search > Organic Social > Organic Search
JOURNEY-03232,CUST-03232,2025-05-10 12:23:00,2025-05-13 13:23:00,Email,Paid Search,Welcome Series,Brand Search,3,3,1,1,65.28,73.0,2025-05-13 13:23:00,3.04,Email > Direct > Paid Search
JOURNEY-03233,CUST-03233,2025-05-31 12:35:00,2025-06-04 00:03:00,Organic Search,Paid Social,SEO Blog,LinkedIn Ads,2,2,1,1,184.17,83.47,2025-06-04 00:03:00,3.48,Organic Search > Paid Social
JOURNEY-03234,CUST-03234,2025-02-08 10:21:00,2025-02-08 10:21:00,Paid Search,Paid Search,Brand Search,Brand Search,1,1,1,1,124.43,0.0,2025-02-08 10:21:00,0.0,Paid Search
JOURNEY-03235,CUST-03235,2025-02-11 11:48:00,2025-02-18 15:02:00,Paid Social,Paid Social,LinkedIn Ads,Instagram Ads,4,3,0,0,0.0,171.23,,,Paid Social > Organic Search > Email > Paid Social
JOURNEY-03236,CUST-03236,2025-02-05 10:05:00,2025-02-07 18:24:00,Organic Search,Paid Search,Product Pages,Competitor Search,3,3,0,0,0.0,56.32,,,Organic Search > Direct > Paid Search
JOURNEY-03237,CUST-03237,2025-04-25 07:47:00,2025-05-01 10:42:00,Display,Referral,Retargeting,Affiliate,3,3,0,0,0.0,146.92,,,Display > Paid Social > Referral
JOURNEY-03238,CUST-03238,2025-03-27 10:17:00,2025-04-07 00:08:00,Email,Direct,Promotional Email,Direct Visit,5,4,0,0,0.0,253.85,,,Email > Referral > Paid Search > Direct > Direct
JOURNEY-03239,CUST-03239,2025-04-02 18:22:00,2025-04-04 15:28:00,Referral,Direct,Affiliate,Direct Visit,3,3,1,1,191.48,45.1,2025-04-04 15:28:00,1.88,Referral > Email > Direct
JOURNEY-03240,CUST-03240,2025-06-19 10:04:00,2025-06-21 12:15:00,Display,Email,Retargeting,Promotional Email,3,3,0,0,0.0,50.18,,,Display > Paid Search > Email
JOURNEY-03241,CUST-03241,2025-06-11 01:33:00,2025-06-15 06:56:00,Direct,Display,Direct Visit,Prospecting,3,3,0,0,0.0,101.38,,,Direct > Paid Search > Display
JOURNEY-03242,CUST-03242,2025-02-22 11:59:00,2025-02-23 04:16:00,Email,Organic Search,Welcome Series,Educational Content,2,2,1,1,63.28,16.28,2025-02-23 04:16:00,0.68,Email > Organic Search
JOURNEY-03243,CUST-03243,2025-03-28 14:39:00,2025-04-13 19:12:00,Paid Search,Organic Social,Brand Search,LinkedIn Organic,6,5,0,0,0.0,388.55,,,Paid Search > Paid Social > Referral > Organic Search > Paid Search > Organic Social
JOURNEY-03244,CUST-03244,2025-05-28 20:09:00,2025-05-29 14:50:00,Referral,Email,Affiliate,Promotional Email,3,3,0,0,0.0,18.68,,,Referral > Paid Search > Email
JOURNEY-03245,CUST-03245,2025-03-17 20:53:00,2025-04-04 10:30:00,Paid Search,Direct,Competitor Search,Direct Visit,8,6,1,1,132.86,421.62,2025-04-04 10:30:00,17.57,Paid Search > Paid Social > Email > Paid Search > Organic Social > Organic Search > Organic Search > Direct
JOURNEY-03246,CUST-03246,2025-04-26 23:58:00,2025-05-03 10:23:00,Organic Social,Referral,Instagram Organic,Partner Website,4,4,1,1,144.79,154.42,2025-05-03 10:23:00,6.43,Organic Social > Paid Search > Paid Social > Referral
JOURNEY-03247,CUST-03247,2025-02-18 08:33:00,2025-02-26 04:44:00,Paid Social,Organic Social,Instagram Ads,LinkedIn Organic,4,3,1,1,257.36,188.18,2025-02-26 04:44:00,7.84,Paid Social > Organic Social > Organic Search > Organic Social
JOURNEY-03248,CUST-03248,2025-01-26 01:29:00,2025-01-26 08:12:00,Paid Search,Direct,Competitor Search,Direct Visit,2,2,1,1,266.81,6.72,2025-01-26 08:12:00,0.28,Paid Search > Direct
JOURNEY-03249,CUST-03249,2025-02-17 15:31:00,2025-02-27 16:22:00,Direct,Display,Direct Visit,Banner Campaign,5,5,0,0,0.0,240.85,,,Direct > Paid Search > Organic Social > Email > Display
JOURNEY-03250,CUST-03250,2025-03-22 14:21:00,2025-04-05 11:58:00,Paid Search,Organic Search,Brand Search,SEO Blog,7,4,1,1,83.94,333.62,2025-04-05 11:58:00,13.9,Paid Search > Paid Social > Organic Search > Direct > Direct > Paid Search > Organic Search
JOURNEY-03251,CUST-03251,2025-03-23 13:19:00,2025-03-28 17:56:00,Paid Search,Display,Competitor Search,Banner Campaign,3,3,0,0,0.0,124.62,,,Paid Search > Paid Social > Display
JOURNEY-03252,CUST-03252,2025-04-20 12:03:00,2025-05-02 16:36:00,Display,Direct,Prospecting,Direct Visit,7,3,0,0,0.0,292.55,,,Display > Direct > Display > Paid Search > Direct > Paid Search > Direct
JOURNEY-03253,CUST-03253,2025-03-15 04:40:00,2025-03-21 16:06:00,Direct,Organic Search,Direct Visit,SEO Blog,4,3,0,0,0.0,155.43,,,Direct > Organic Search > Organic Social > Organic Search
JOURNEY-03254,CUST-03254,2025-04-24 18:54:00,2025-04-24 18:54:00,Organic Search,Organic Search,Product Pages,Product Pages,1,1,0,0,0.0,0.0,,,Organic Search
JOURNEY-03255,CUST-03255,2025-05-11 17:18:00,2025-05-16 17:35:00,Organic Social,Organic Search,TikTok Organic,Product Pages,5,4,0,0,0.0,120.28,,,Organic Social > Email > Organic Search > Display > Organic Search
JOURNEY-03256,CUST-03256,2025-05-15 14:48:00,2025-05-18 18:05:00,Email,Paid Social,Welcome Series,Instagram Ads,3,2,0,0,0.0,75.28,,,Email > Paid Social > Paid Social
JOURNEY-03257,CUST-03257,2025-06-21 20:38:00,2025-07-10 16:40:00,Paid Social,Referral,LinkedIn Ads,Affiliate,8,6,1,1,99.18,452.03,2025-07-10 16:40:00,18.83,Paid Social > Display > Organic Search > Paid Social > Organic Search > Paid Search > Email > Referral
JOURNEY-03258,CUST-03258,2025-01-26 12:33:00,2025-01-28 02:41:00,Organic Search,Paid Search,Product Pages,Brand Search,2,2,1,1,106.57,38.13,2025-01-28 02:41:00,1.59,Organic Search > Paid Search
JOURNEY-03259,CUST-03259,2025-01-30 07:59:00,2025-01-31 00:19:00,Direct,Email,Direct Visit,Newsletter,2,2,0,0,0.0,16.33,,,Direct > Email
JOURNEY-03260,CUST-03260,2025-01-08 10:47:00,2025-01-10 04:12:00,Direct,Paid Search,Direct Visit,Product Search,2,2,1,1,193.57,41.42,2025-01-10 04:12:00,1.73,Direct > Paid Search
JOURNEY-03261,CUST-03261,2025-04-22 19:59:00,2025-04-24 15:25:00,Direct,Paid Social,Direct Visit,Facebook Ads,2,2,0,0,0.0,43.43,,,Direct > Paid Social
JOURNEY-03262,CUST-03262,2025-05-27 16:35:00,2025-05-29 10:30:00,Email,Organic Search,Welcome Series,Educational Content,2,2,0,0,0.0,41.92,,,Email > Organic Search
JOURNEY-03263,CUST-03263,2025-05-08 21:33:00,2025-05-19 01:32:00,Referral,Paid Social,Affiliate,Facebook Ads,5,3,1,1,139.59,243.98,2025-05-19 01:32:00,10.17,Referral > Referral > Paid Social > Email > Paid Social
